2022-07-07 14:01:58.329478-> 534000,44.5,42.64,-5,2,4.08,12,56.411295,40.976057,0.4,-2.04,-1.4,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:01:58.574866-> 534250,44.5,42.64,-9,2,4.071,15,56.411295,40.976057,0.37,-2.04,-2.17,0.05,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:01:58.732402-> 534500,44.5,42.64,-5,2,4.07,11,56.411294,40.976058,0.43,-2.04,-0.73,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:01:58.967772-> 534500,44.5,42.64,-5,2,4.078,12,56.411294,40.976058,0.37,-2.11,-1.22,0.05,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:01:59.119396-> 534750,44.5,42.64,-7,2,4.053,8,56.411294,40.976058,0.43,-2.04,-1.01,0.04,-0.05,1.05,-0.58,0.4,-0.47
2022-07-07 14:01:59.361760-> 535000,44.5,42.66,-8,2,4.075,12,56.411294,40.976058,0.43,-2.08,-0.82,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:01:59.515379-> 535250,44.5,42.64,-7,2,4.075,10,56.411294,40.976058,0.4,-2.04,-1.65,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:01:59.767380-> 535500,44.5,42.66,-8,2,4.079,5,56.411294,40.976058,0.43,-2.04,-1.16,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:01:59.913539-> 535500,44.5,42.66,-6,2,4.075,8,56.411293,40.976059,0.4,-2.04,-1.22,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:00.140941-> 535750,44.5,42.66,-8,2,4.072,11,56.411293,40.976059,0.43,-2.04,-1.5,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:00.299517-> 536000,44.5,42.64,-4,2,4.075,9,56.411293,40.976059,0.4,-2.04,-1.53,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:00.537902-> 536250,44.5,42.68,-8,2,4.062,13,56.411293,40.976059,0.43,-2.04,-1.65,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:00.709454-> 536500,44.5,42.66,-6,2,4.08,12,56.411293,40.976059,0.43,-2.04,-1.13,0.04,-0.04,1.05,-0.56,0.4,-0.46
2022-07-07 14:02:00.895955-> 536500,44.5,42.66,-6,2,4.089,10,56.411293,40.97606,0.43,-2.08,-0.58,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:01.140274-> 536750,44.5,42.66,-8,2,4.07,6,56.411293,40.97606,0.46,-2.04,-1.07,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:01.316849-> 537000,44.5,42.66,-8,2,4.071,16,56.411293,40.97606,0.37,-2.04,-1.98,0.04,-0.05,1.05,-0.58,0.39,-0.47
2022-07-07 14:02:01.488449-> 537250,44.5,42.68,-6,2,4.078,5,56.411293,40.97606,0.43,-2.04,-0.73,0.04,-0.05,1.05,-0.57,0.41,-0.46
2022-07-07 14:02:01.746342-> 537500,44.5,42.68,-6,2,4.087,14,56.411293,40.97606,0.4,-2.04,-1.31,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:01.887528-> 537500,44.5,42.68,-4,2,4.075,10,56.411292,40.97606,0.34,-2.08,-1.46,0.03,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:02.126476-> 537750,44.5,42.68,-8,1,4.079,12,56.411292,40.97606,0.43,-2.01,-1.46,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:02.302999-> 538000,44.5,42.68,-6,1,4.071,9,56.411292,40.97606,0.37,-2.08,-1.28,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:02.529394-> 538250,44.5,42.69,-4,2,4.084,13,56.411292,40.97606,0.46,-2.04,-0.85,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:02.695995-> 538500,44.5,42.68,-6,2,4.07,9,56.411292,40.97606,0.43,-2.08,-0.76,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:02.867047-> 538500,44.5,42.69,-8,1,4.068,6,56.411291,40.976061,0.4,-2.08,-1.34,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:03.100412-> 538750,44.5,42.69,-4,2,4.089,14,56.411291,40.976061,0.46,-2.08,-0.79,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:03.277943-> 539000,44.5,42.69,-6,1,4.08,11,56.411291,40.976061,0.37,-2.04,-1.74,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:03.514441-> 539250,44.5,42.69,-6,2,4.062,11,56.411291,40.976061,0.4,-2.01,-2.59,0.05,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:03.668542-> 539500,44.5,42.68,-6,2,4.079,9,56.411291,40.976061,0.37,-2.04,-1.71,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:03.909937-> 539500,44.5,42.68,-8,1,4.078,10,56.411291,40.976062,0.4,-2.08,-1.34,0.05,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:04.241012-> 539750,44.5,42.69,-6,1,4.077,11,56.411291,40.976062,0.43,-2.01,-1.46,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:04.358735-> 540000,44.5,42.69,-8,1,4.076,9,56.411291,40.976062,62.93,-2.44,700.01,10.18,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:04.503341-> 540250,44.5,42.71,-8,2,4.076,15,56.411291,40.976062,0.43,-2.01,-1.4,0.04,-0.05,1.05,-0.58,0.4,-0.46
2022-07-07 14:02:04.652510-> 540500,44.5,42.71,-5,1,4.059,9,56.411291,40.976062,0.43,-2.04,-1.31,0.04,-0.05,1.05,-0.58,0.39,-0.48
2022-07-07 14:02:04.884807-> 540500,44.5,42.71,-7,1,4.07,8,56.41129,40.976063,0.37,-2.04,-1.77,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:05.035389-> 540750,44.5,42.69,-8,2,4.077,12,56.41129,40.976063,0.4,-2.04,-1.16,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:05.294797-> 541000,44.5,42.69,-6,2,4.076,10,56.41129,40.976063,0.49,-2.11,1.28,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:05.436413-> 541250,44.5,42.71,-8,1,4.078,11,56.41129,40.976063,0.4,-2.08,-0.67,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:05.687744-> 541500,44.5,42.71,-8,2,4.062,13,56.41129,40.976063,0.46,-2.08,-0.7,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:05.841305-> 541500,44.5,42.71,-7,1,4.071,7,56.41129,40.976064,0.4,-2.08,-1.07,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:06.086681-> 541750,44.5,42.69,-4,2,4.079,12,56.41129,40.976064,0.46,-2.04,-0.76,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:06.243741-> 542000,44.5,42.73,-7,1,4.079,12,56.41129,40.976064,0.43,-2.08,-0.43,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:06.430282-> 542250,44.5,42.71,-5,1,4.079,8,56.41129,40.976064,0.4,-2.08,-1.07,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:06.662698-> 542500,44.5,42.71,-7,1,4.074,10,56.41129,40.976064,0.4,-1.98,-1.95,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:06.824176-> 542500,44.5,42.71,-7,1,4.079,8,56.41129,40.976065,0.4,-2.11,-0.7,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:07.054732-> 542750,44.5,42.71,-5,2,4.077,7,56.41129,40.976065,0.43,-1.98,-2.01,0.04,-0.04,1.05,-0.57,0.41,-0.46
2022-07-07 14:02:07.234274-> 543000,44.5,42.74,-7,1,4.084,10,56.41129,40.976065,0.52,-1.92,-1.16,0.03,-0.04,1.05,-0.56,0.41,-0.46
2022-07-07 14:02:07.471656-> 543250,44.5,42.73,-9,2,4.074,8,56.41129,40.976065,0.46,-2.08,-0.24,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:07.616199-> 543500,44.5,42.74,-5,2,4.066,12,56.41129,40.976065,0.4,-2.11,-0.58,0.04,-0.04,1.05,-0.57,0.41,-0.46
2022-07-07 14:02:07.867526-> 543500,44.5,42.73,-7,2,4.061,13,56.411289,40.976066,0.43,-2.08,-0.64,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:08.014773-> 543750,44.5,42.73,-7,2,4.08,13,56.411289,40.976066,0.43,-2.08,-0.61,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:08.252152-> 544000,44.5,42.74,-9,1,4.068,9,56.411289,40.976066,0.37,-2.11,-1.22,0.05,-0.05,1.05,-0.56,0.41,-0.46
2022-07-07 14:02:08.402739-> 544250,44.5,42.73,-9,2,4.078,12,56.411289,40.976066,0.46,-2.04,-0.67,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:08.652071-> 544500,44.5,42.74,-9,1,4.051,11,56.411289,40.976066,0.34,-2.04,-1.68,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:08.813715-> 544500,44.5,42.74,-5,1,4.038,12,56.411289,40.976066,0.43,-1.98,-1.28,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:09.049023-> 544750,44.5,42.76,-7,1,4.08,10,56.411289,40.976066,0.4,-2.08,-1.28,0.04,-0.04,1.05,-0.56,0.4,-0.46
2022-07-07 14:02:09.208615-> 545000,44.5,42.76,-9,1,4.08,11,56.411289,40.976066,0.43,-2.04,-1.07,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:09.398687-> 545250,44.5,42.76,-4,1,4.067,9,56.411289,40.976066,0.4,-2.08,-1.34,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:09.632706-> 545500,44.5,42.74,-7,1,4.07,11,56.411289,40.976066,0.4,-2.04,-1.46,0.04,-0.05,1.05,-0.58,0.39,-0.47
2022-07-07 14:02:09.814190-> 545500,44.5,42.74,-7,1,4.069,12,56.411289,40.976067,0.4,-2.08,-1.53,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:10.034260-> 545750,44.5,42.76,-7,1,4.071,7,56.411289,40.976067,0.4,-2.08,-1.01,0.04,-0.05,1.05,-0.57,0.39,-0.47
2022-07-07 14:02:10.189417-> 546000,44.5,42.78,-6,1,4.079,9,56.411289,40.976067,0.46,-2.08,-0.55,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:10.433282-> 546250,44.5,42.76,-9,1,4.078,7,56.411289,40.976067,0.4,-2.08,-0.92,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:10.576860-> 546500,44.5,42.76,-9,1,4.062,10,56.411289,40.976067,0.43,-2.04,-0.7,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:10.815223-> 546500,44.5,42.76,-7,1,4.044,9,56.411289,40.976067,0.4,-2.04,-1.43,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:10.979812-> 546750,44.5,42.76,-9,1,4.088,12,56.411289,40.976067,0.37,-1.95,-2.84,0.04,-0.05,1.05,-0.58,0.4,-0.47
2022-07-07 14:02:11.213193-> 547000,44.5,42.76,-9,1,4.079,14,56.411289,40.976067,0.4,-2.01,-1.16,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:11.375791-> 547250,44.5,42.76,-5,1,4.07,7,56.411289,40.976067,0.34,-1.92,-3.78,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:11.597197-> 547500,44.5,42.76,-9,1,4.052,9,56.411289,40.976067,0.43,-2.08,-0.46,0.04,-0.04,1.05,-0.56,0.4,-0.46
2022-07-07 14:02:11.780221-> 547500,44.5,42.74,-7,1,4.062,9,56.411289,40.976066,0.4,-2.04,-1.25,0.04,-0.05,1.05,-0.58,0.4,-0.46
2022-07-07 14:02:12.012220-> 547750,44.5,42.74,-9,1,4.052,12,56.411289,40.976066,0.46,-2.14,1.16,0.03,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:12.155803-> 548000,44.5,42.78,-8,1,4.076,7,56.411289,40.976066,0.43,-2.04,-0.98,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:12.387154-> 548250,44.5,42.78,-6,1,4.075,12,56.411289,40.976066,0.4,-2.08,-0.92,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:12.566726-> 548500,44.5,42.8,-8,1,4.079,13,56.411289,40.976066,0.4,-2.04,-0.95,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:12.796672-> 548500,44.5,42.78,-4,1,4.07,10,56.41129,40.976066,0.4,-2.08,-0.82,0.04,-0.05,1.05,-0.57,0.39,-0.46
2022-07-07 14:02:12.940297-> 548750,45.0,42.76,-5,1,4.071,14,56.41129,40.976066,0.4,-1.98,-2.01,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:13.182488-> 549000,45.0,42.78,-6,1,4.08,7,56.41129,40.976066,0.37,-2.04,-1.92,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:13.356339-> 549250,45.0,42.8,-6,1,4.086,13,56.41129,40.976066,0.4,-1.98,-2.29,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:13.589679-> 549500,44.5,42.78,-9,1,4.044,14,56.41129,40.976066,0.37,-2.08,-1.22,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:13.761257-> 549500,45.0,42.8,-6,1,4.077,9,56.411289,40.976065,0.4,-2.04,-0.85,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:14.001611-> 549750,45.0,42.8,-6,1,4.08,8,56.411289,40.976065,0.43,-2.04,-0.82,0.04,-0.04,1.05,-0.57,0.39,-0.46
2022-07-07 14:02:14.138212-> 550000,45.0,42.8,-6,1,4.056,9,56.411289,40.976065,0.37,-2.11,-0.98,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:14.379667-> 550250,45.0,42.8,-10,1,4.07,13,56.411289,40.976065,0.43,-2.04,-0.49,0.04,-0.05,1.05,-0.57,0.39,-0.46
2022-07-07 14:02:14.529244-> 550500,45.0,42.8,-8,1,4.071,9,56.411289,40.976065,0.4,-2.04,-1.34,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:14.811499-> 550500,45.0,42.81,-6,1,4.079,11,56.411289,40.976065,0.37,-2.04,-1.4,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:14.950776-> 550750,45.0,42.78,-4,2,4.079,10,56.411289,40.976065,0.43,-2.11,-0.46,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:15.125345-> 551000,45.0,42.81,-6,1,4.077,13,56.411289,40.976065,0.37,-2.04,-2.2,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:15.355703-> 551250,45.0,42.81,-6,1,4.074,9,56.411289,40.976065,0.4,-2.01,-2.08,0.05,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:15.513270-> 551500,45.0,42.81,-6,1,4.079,10,56.411289,40.976065,0.4,-2.04,-1.68,0.04,-0.05,1.05,-0.58,0.39,-0.46
2022-07-07 14:02:15.769585-> 551500,45.0,42.81,-4,1,4.075,13,56.411289,40.976065,0.43,-2.04,-1.16,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:15.913239-> 551750,45.0,42.8,-8,1,4.07,10,56.411289,40.976065,0.4,-2.01,-1.56,0.05,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:16.149141-> 552000,45.0,42.83,-7,1,4.074,7,56.411289,40.976065,0.43,-2.08,-0.46,0.04,-0.05,1.05,-0.57,0.39,-0.47
2022-07-07 14:02:16.307711-> 552250,45.0,42.81,-6,1,4.079,12,56.411289,40.976065,0.43,-2.04,-0.76,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:16.557215-> 552500,45.0,42.8,-6,1,4.071,8,56.411289,40.976065,0.4,-2.08,-1.07,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:16.734831-> 552500,45.0,42.83,-7,2,4.079,14,56.411289,40.976065,0.43,-2.04,-1.04,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:16.959665-> 552750,45.0,42.83,-5,2,4.08,11,56.411289,40.976065,0.4,-2.04,-1.5,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:17.104313-> 553000,45.0,42.81,-8,2,4.069,9,56.411289,40.976065,0.4,-2.04,-1.25,0.04,-0.05,1.05,-0.58,0.4,-0.47
2022-07-07 14:02:17.341645-> 553250,45.0,42.83,-5,2,4.061,9,56.411289,40.976065,0.46,-2.11,0.58,0.03,-0.05,1.05,-0.57,0.39,-0.47
2022-07-07 14:02:17.503261-> 553500,45.0,42.81,-6,1,4.087,15,56.411289,40.976065,0.43,-2.11,0.03,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:17.772525-> 553500,45.0,42.83,-8,1,4.08,10,56.411289,40.976065,0.43,-2.04,-1.04,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:17.932065-> 553750,45.0,42.83,-7,1,4.079,13,56.411289,40.976065,0.37,-2.01,-2.04,0.04,-0.05,1.05,-0.57,0.39,-0.46
2022-07-07 14:02:18.083689-> 554000,45.0,42.83,-7,2,4.08,11,56.411289,40.976065,0.4,-2.01,-1.59,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:18.336039-> 554250,45.0,42.83,-7,1,4.06,10,56.411289,40.976065,0.4,-2.08,-0.89,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:18.499647-> 554500,45.0,42.85,-5,2,4.079,10,56.411289,40.976065,0.43,-2.08,-0.58,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:18.743211-> 554500,45.0,42.83,-5,2,4.079,10,56.411289,40.976065,0.37,-2.04,-2.01,0.05,-0.04,1.05,-0.57,0.39,-0.47
2022-07-07 14:02:18.896802-> 554750,45.0,42.85,-7,1,4.08,10,56.411289,40.976066,0.4,-2.04,-1.8,0.05,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:19.155142-> 555000,45.0,42.85,-5,2,4.071,8,56.411289,40.976066,0.37,-2.01,-1.83,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:19.328646-> 555250,45.0,42.83,-7,2,4.044,14,56.411289,40.976066,0.37,-2.04,-2.08,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:19.471298-> 555500,45.0,42.83,-7,2,4.08,10,56.411289,40.976066,0.43,-2.04,-1.16,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:19.712659-> 555500,45.0,42.83,-7,2,4.07,10,56.411289,40.976066,0.37,-2.08,-1.28,0.05,-0.05,1.05,-0.57,0.39,-0.46
2022-07-07 14:02:19.872828-> 555750,45.0,42.85,-7,2,4.078,10,56.411288,40.976067,0.4,-2.01,-1.8,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:20.101310-> 556000,45.0,42.85,-5,2,4.088,11,56.411288,40.976067,0.52,-2.17,1.89,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:20.303769-> 556250,45.0,42.85,-9,2,4.077,9,56.411288,40.976067,0.4,-2.01,-1.62,0.04,-0.05,1.05,-0.57,0.39,-0.47
2022-07-07 14:02:20.464845-> 556500,45.0,42.85,-9,2,4.08,8,56.411288,40.976067,0.43,-2.08,-0.76,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:20.716196-> 556500,45.0,42.85,-5,2,4.08,9,56.411288,40.976067,0.34,-2.04,-1.68,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:20.868787-> 556750,45.0,42.85,-7,2,4.047,10,56.411288,40.976067,0.46,-2.11,0.0,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:21.098139-> 557000,45.0,42.87,-5,2,4.08,12,56.411288,40.976067,0.34,-2.04,-1.92,0.03,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:21.288661-> 557250,45.0,42.85,-7,2,4.077,14,56.411288,40.976067,0.4,-2.08,-0.61,0.05,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:21.442880-> 557500,45.0,42.88,-7,2,4.053,9,56.411288,40.976067,0.46,-2.04,-0.55,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:21.682192-> 557500,45.0,42.87,-7,2,4.07,13,56.411288,40.976067,0.37,-2.14,-0.89,0.04,-0.05,1.05,-0.57,0.39,-0.47
2022-07-07 14:02:21.848827-> 557750,45.0,42.87,-7,2,4.072,4,56.411288,40.976068,0.43,-2.01,-1.34,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:22.088177-> 558000,45.0,42.88,-6,2,4.071,10,56.411288,40.976068,0.37,-2.08,-1.1,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:22.255751-> 558250,45.0,42.87,-7,2,4.07,10,56.411288,40.976068,0.43,-2.01,-1.37,0.04,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:22.495099-> 558500,45.0,42.88,-7,2,4.07,6,56.411288,40.976068,0.34,-2.01,-1.92,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:22.637679-> 558500,45.0,42.87,-7,2,4.062,8,56.411288,40.976068,0.43,-2.04,-0.82,0.04,-0.05,1.05,-0.57,0.39,-0.47
2022-07-07 14:02:22.870057-> 558750,45.0,42.87,-5,2,4.07,13,56.411287,40.976068,0.43,-2.04,-1.04,0.04,-0.05,1.05,-0.56,0.4,-0.46
2022-07-07 14:02:23.023648-> 559000,45.0,42.88,-6,2,4.084,11,56.411287,40.976068,0.43,-2.08,-0.92,0.03,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:23.288595-> 559250,45.0,42.88,-7,2,4.077,10,56.411287,40.976068,0.37,-2.01,-2.04,0.04,-0.04,1.05,-0.56,0.4,-0.46
2022-07-07 14:02:23.435209-> 559500,45.0,42.87,-9,2,4.077,11,56.411287,40.976068,0.52,-2.14,1.16,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:23.672177-> 559500,45.0,42.88,-6,2,4.061,11,56.411287,40.976068,0.43,-2.04,-0.73,0.04,-0.04,1.05,-0.57,0.39,-0.47
2022-07-07 14:02:23.850665-> 559750,45.0,42.88,-6,2,4.087,6,56.411287,40.976068,0.4,-2.04,-1.22,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:24.027232-> 560000,45.0,42.9,-6,2,4.069,13,56.411287,40.976068,0.43,-2.01,-0.89,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:24.277704-> 560250,45.0,42.88,-7,2,4.084,11,56.411287,40.976068,0.27,-1.98,-3.51,0.04,-0.05,1.05,-0.57,0.39,-0.46
2022-07-07 14:02:24.417330-> 560500,45.0,42.9,-8,2,4.08,13,56.411287,40.976068,0.58,-2.2,2.08,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:24.651704-> 560500,45.0,42.9,-4,2,4.072,12,56.411287,40.976068,0.4,-2.08,-0.98,0.04,-0.05,1.05,-0.58,0.39,-0.47
2022-07-07 14:02:24.818303-> 560750,45.0,42.9,-6,1,4.079,10,56.411287,40.976069,0.37,-2.08,-1.37,0.05,-0.05,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:25.059699-> 561000,45.0,42.9,-6,2,4.061,9,56.411287,40.976069,0.4,-2.01,-1.98,0.04,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:25.234320-> 561250,45.0,42.9,-6,2,4.067,10,56.411287,40.976069,0.24,-1.98,-4.36,0.05,-0.05,1.05,-0.57,0.39,-0.46
2022-07-07 14:02:25.404438-> 561500,45.0,42.88,-6,2,4.062,10,56.411287,40.976069,0.4,-1.92,-3.23,0.04,-0.04,1.05,-0.58,0.39,-0.47
2022-07-07 14:02:25.620839-> 561500,45.0,42.92,-8,2,4.061,14,56.411287,40.976069,0.43,-2.14,0.15,0.03,-0.04,1.05,-0.57,0.4,-0.47
2022-07-07 14:02:25.859168-> 561750,45.0,42.92,-4,2,4.062,9,56.411286,40.976069,0.49,-2.11,0.4,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:26.047681-> 562000,45.0,42.9,-8,2,4.08,8,56.411286,40.976069,0.43,-2.11,-0.37,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:26.210231-> 562250,45.0,42.9,-8,2,4.088,10,56.411286,40.976069,0.4,-2.08,-1.13,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:26.463436-> 562500,45.0,42.92,-6,2,4.08,8,56.411286,40.976069,0.43,-2.04,-1.25,0.04,-0.04,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:26.591570-> 562500,45.0,42.92,-8,2,4.066,11,56.411286,40.976069,0.34,-2.01,-2.14,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:26.817944-> 562750,45.0,42.9,-4,2,4.07,11,56.411286,40.97607,0.43,-2.01,-1.98,0.04,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:26.994434-> 563000,45.0,42.92,-8,2,4.079,12,56.411286,40.97607,0.37,-2.01,-2.23,0.04,-0.05,1.05,-0.56,0.41,-0.46
2022-07-07 14:02:27.236335-> 563250,45.0,42.92,-8,2,4.071,9,56.411286,40.97607,0.43,-2.01,-1.34,0.05,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:27.377954-> 563500,45.0,42.92,-6,2,4.062,10,56.411286,40.97607,0.31,-1.95,-3.75,0.03,-0.05,1.05,-0.57,0.4,-0.46
2022-07-07 14:02:27.611329-> 563500,45.0,42.9,-4,2,4.072,11,56.411286,40.97607,0.49,-2.14,0.92,0.04,-0.05,1.05,-0.57,0.39,-0.46
2022-07-07 14:02:27.785863-> 563750,45.0,42.92,-8,2,4.078,6,56.411286,40.97607,0.49,-2.01,-0.34,0.03,-0.05,1.05,-0.57,0.39,-0.47
2022-07-07 14:02:28.020243-> 564000,45.0,42.92,-8,2,4.074,11,56.411286,40.97607,0.46,-2.14,1.07,0.04,-0.05,1.04,-0.57,0.4,-0.46
2022-07-07 14:02:28.174825-> 564250,45.0,42.92,-6,2,4.07,12,56.411286,40.97607,0.43,-1.89,-2.78,0.03,-0.04,1.03,-0.57,0.4,-0.46
2022-07-07 14:02:28.423213-> 564500,45.0,42.93,-8,2,4.084,8,56.411286,40.97607,0.64,-2.41,7.17,0.04,-0.05,1.07,-0.56,0.41,-0.46
2022-07-07 14:02:28.561871-> 564500,45.0,42.92,-10,2,4.053,11,56.411286,40.97607,0.4,-1.98,-2.04,0.04,-0.06,1.04,-0.57,0.4,-0.46
